# _tick,_time,plr_track_area,track_area,plr_track_perimeter,track_perimeter,plr_track_amplitude,track_amplitude,plr_track_convex,track_convex,plr_track_notches,track_notches,plr_track_complexity,track_complexity,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,dps_lambda_skill,dps_lambda_target,agent_grad_norm,adversary_grad_norm,adversary_env_grad_norm,solved_rate:CarRacingF1-Germany-v0,test_returns:CarRacingF1-Germany-v0,sps,target_agent_return
33,1784627373.9245882,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.13880768418312073,0.000981351244263351,0.1845449661486782,1.4419915191829205,332000,1809,2656,166,234.49654,0.013432012434350327,-0.028100124105549185,-1.657408069819212,282.06757,0.03398246970027685,-0.025882033969537588,-1.6471074596047401,,,0.95,0.88,4.048071126250213,2.593271672529445,1.0920550540746892,,,37.3457329742334,
34,1784627643.9719603,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.42274102568626404,-0.005568080930970609,0.019077562013990246,1.4470523744821548,342000,1826,2736,171,223.29915,0.03463122161338106,-0.022788564179791138,-1.6475671492516994,337.41003,0.015402494667796418,-0.027450378656794783,-1.7033315524458885,,,0.95,0.88,3.1925283076062447,3.668354709528286,0.5396693581562018,,,37.030540024678764,
35,1784627938.178317,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.12310197949409485,-5.6265213061124086e-05,0.10938542138319463,1.4407877959311008,352000,1847,2816,176,223.59387,0.031874548469204456,-0.023150763949161046,-1.661366779357195,252.74524,0.02822497149463743,-0.031028419518406736,-1.717059001326561,,,0.95,0.88,2.7648477877690363,3.2502995049013896,0.887026954500773,1.0,391.98636,33.98974829162592,391.98636
36,1784628206.3528688,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.23278288543224335,-7.791424286551774e-05,0.14445444056764245,1.4456011839210987,362000,1864,2896,181,275.52063,0.01050757999473717,-0.03843913655146025,-1.6683185175061226,299.5213,0.031203463906422257,-0.02334438437173958,-1.6741171590983868,,,0.95,0.88,3.530579825117244,3.9389861896947336,0.6305302435110968,,,37.28914590431217,
37,1784628475.8791277,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.01724713295698166,0.000762866111472249,0.11777995189186186,1.4526493400335312,372000,1879,2976,186,269.01413,0.04118873074185103,-0.02344594349142426,-1.6870727390050888,262.9227,0.019597513688495383,-0.029144538144464605,-1.682905301451683,,,0.95,0.88,3.180891072915672,3.392481617473517,0.6891776551137839,,,37.10213640640672,
38,1784628744.2182546,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.1862127035856247,-0.0031432202085852623,0.10676674905698746,1.4472400695085526,382000,1889,3056,191,311.05902,0.01781229628250003,-0.025527353519919416,-1.7036817893385887,268.02914,0.022698958084220067,-0.02646708941028919,-1.6988284289836884,,,0.95,0.88,4.717360595609252,3.6842202016885652,0.6993085682771153,,,37.266276136172124,
39,1784629011.914275,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.058295249938964844,-0.0007514268509112298,0.12171449203742668,1.4522526860237122,392000,1899,3136,196,354.37854,0.03325844375649467,-0.023850003846746404,-1.7768499851226807,301.88153,0.01874301498173736,-0.022350542501953896,-1.7430856265127659,,,0.95,0.88,4.75612117322878,4.243863621440472,0.5853862599026293,,,37.355804762576085,
40,1784629303.4097311,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.31294047832489014,-0.006625299924053252,0.04896838130662218,1.4583356007933617,402000,1925,3216,201,260.02664,0.07904454274103045,-0.028435145344246848,-1.7791693359613419,339.56497,0.014517977164359763,-0.03728017204593925,-1.7888782024383545,,,0.95,0.88,4.49208042478838,3.6478423070568784,0.7123972476868186,1.0,448.264,34.305851238563235,448.264
41,1784629571.725724,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.11675825715065002,3.653788007795811e-05,0.2592196218902245,1.4575890190899372,412000,1954,3296,206,267.48358,0.05719576287083328,-0.02929560668508202,-1.779724832624197,309.63824,0.035573981527704746,-0.024931161784479627,-1.7673513479530811,,,0.95,0.88,3.451683615618612,3.4749404471471115,0.7267402284253135,,,37.26948917574075,
42,1784629842.0246966,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.15638521313667297,-0.017447678255848587,0.2550549856387079,1.458199292421341,422000,1981,3376,211,355.77878,0.028720222937408835,-0.023413220130350965,-1.794093955308199,280.22638,0.03540381509810686,-0.024830587768519763,-1.7817514203488827,,,0.95,0.88,4.129000270070028,4.13434016237229,0.6747418752569173,,,36.996070850965914,
43,1784630113.067119,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.04617984592914581,-0.015634283190593123,0.22485198336653411,1.457164317369461,432000,2016,3456,216,236.08652,0.02308679118868895,-0.023224592965561897,-1.7667585536837578,315.90405,0.03391930949874222,-0.02283293146501819,-1.750498004257679,,,0.95,0.88,4.609268648904367,3.674746816514609,0.7972378213372957,,,36.894593615214326,
44,1784630377.0130527,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.04929831251502037,0.0004361423198133707,0.021975111128995195,1.4530901573598385,442000,2026,3536,221,249.5751,0.014249848783947527,-0.024651660743984394,-1.7268859259784222,242.17241,0.009591705500497483,-0.032760833637439646,-1.7225771248340607,,,0.95,0.88,5.139337558410439,3.8040696499922193,0.7963033781932826,,,37.88654673287101,
45,1784630667.1451225,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.10135027766227722,-0.021029206924140453,0.015215214531053789,1.4453481137752533,452000,2037,3616,226,225.76448,0.04126994969556108,-0.029896887703216635,-1.7968037314713001,234.19182,0.009880171113763936,-0.03158716611505952,-1.7618261948227882,,,0.95,0.88,3.562179229009536,4.713437757945059,0.5403411113592621,1.0,456.53247,34.46706283489539,456.53247
46,1784630926.9893777,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.1717236042022705,-0.007291912013897672,0.0640418897382915,1.4387791827321053,462000,2043,3696,231,260.53668,0.013260733467177488,-0.03095574842154747,-1.7913868576288223,189.6961,0.015758206078317016,-0.024604387384897564,-1.8226274587213993,,,0.95,0.88,5.039564832799197,4.740851175849791,0.6352527024374836,,,38.48459332917577,
47,1784631193.8277555,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.2954942286014557,-0.002341817715205252,0.10808421196998097,1.4323482885956764,472000,2065,3776,236,280.81635,0.01149416304542683,-0.02961141367268283,-1.8346990682184696,265.83792,0.019346231449162588,-0.03006388607172994,-1.789357267320156,,,0.95,0.88,3.8951269222869946,3.881369436018782,0.7140006120663713,,,37.47586601897475,
48,1784631455.7658846,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.04867851734161377,-0.0011262574407737702,0.08476045884890482,1.4307816438376904,482000,2079,3856,241,299.63586,0.023694671224802732,-0.02459630066732643,-1.8933468647301197,214.94604,0.012604261777596548,-0.030068756539549213,-1.8268278241157532,,,0.95,0.88,4.785162875043218,3.8866372703888965,1.1613512692550105,,,38.17695398344632,
49,1784631720.3342996,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.08639001846313477,-0.00010480586206540465,0.12651589039887767,1.43620665371418,492000,2097,3936,246,248.77914,0.04200456984108314,-0.01516405552820288,-1.889221977442503,166.17471,0.018896700872574,-0.030035068171855528,-1.856216475367546,,,0.95,0.88,4.484045963643535,4.155810241167151,0.8446762205714823,,,37.797407262935565,
50,1784632009.5481853,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.14001262187957764,-0.0009781254484551027,0.12345731595996767,1.4394868947565556,502000,2112,4016,251,210.50484,0.00928781669063028,-0.02433096989443584,-1.864301797002554,199.35217,0.019731497479369864,-0.019733929308131337,-1.8388836607336998,,,0.95,0.88,4.759344586110374,4.778291981512874,0.8051295816693217,1.0,466.2677,34.57648643354605,466.2677
51,1784632275.9784834,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.058473825454711914,5.989242345094681e-05,0.008387861744267866,1.4433335214853287,512000,2119,4096,256,231.44946,0.010764733277028427,-0.02932503911870299,-1.8635667450726032,204.24336,0.010642677691066638,-0.02559262629620207,-1.8593810126185417,,,0.95,0.88,4.911574087947818,5.633685278162599,0.8298032851562648,,,37.5332684534294,
52,1784632544.2611384,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.3423052728176117,-0.013223970599938184,0.021514576859772205,1.4436539746820927,522000,2131,4176,261,259.73645,0.02357424536603503,-0.028168688164441846,-1.8936036862432957,194.45146,0.010113675249158405,-0.035453837405839295,-1.9098665975034237,,,0.95,0.88,3.6498444265975527,5.791459996817939,0.5909402331863941,,,37.274120816424684,
53,1784632809.0894644,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.10308992117643356,0.0006213930319063365,0.11380068221478723,1.4458297118544579,532000,2144,4256,266,276.68063,0.01921230650623329,-0.031218625048495596,-1.884649284183979,281.7477,0.015811263321666047,-0.021023416731623,-1.9454700164496899,,,0.95,0.88,3.751976133479511,4.01281372338978,0.6387471765511259,,,37.76031111419476,
54,1784633076.4659173,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.06706462800502777,-0.009688676509540528,0.2562421604525298,1.4441120065748692,542000,2163,4336,271,294.3342,0.025566188123775646,-0.021698265583836474,-1.9687155969440937,365.93085,0.03668579540681094,-0.02362957336299587,-1.9493387751281261,,,0.95,0.88,4.2263629510805565,3.9202804567393503,0.8912766802284751,,,37.40045114908722,
55,1784633365.7541177,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.1025550439953804,8.062465349212289e-05,0.17531117517501116,1.4477802515029907,552000,2191,4416,276,212.65508,0.01379228092264384,-0.03946475304837804,-1.9321143068373203,340.60052,0.03018251562025398,-0.02328162901540054,-1.9661011397838593,,,0.95,0.88,4.7290050811388955,4.466046524747599,0.7834501843492566,1.0,505.4082,34.56760473678285,505.4082
56,1784633634.0965643,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.3921043276786804,-0.0015812252240721136,0.2467142753303051,1.4462751299142838,562000,2216,4496,281,320.64597,0.0330492066568695,-0.014553148503182456,-1.9235499016940594,285.3172,0.034312633448280394,-0.016882570249435958,-1.919842705130577,,,0.95,0.88,4.685538337576391,4.0723072003089635,0.7686165665295481,,,37.26581426869333,
57,1784633898.7367618,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.2713828682899475,-0.0010301952715963125,0.12592555546143558,1.443841677159071,572000,2229,4576,286,263.34772,0.010422731953440234,-0.025783692646655254,-1.9305151104927063,231.55945,0.007662081756279804,-0.03513753807601461,-1.9359661899507046,,,0.95,0.88,5.601249418178588,4.830845570350034,1.6501430453202848,,,37.787154551994156,
58,1784634166.049905,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.07693836838006973,-0.00015094887930899858,0.12367255942081101,1.4456396959722042,582000,2243,4656,291,284.4671,0.013160693837562576,-0.033424577144614886,-1.9371832236647606,308.24792,0.02005743217887357,-0.023341425265243743,-1.9411989860236645,,,0.95,0.88,4.588163190688924,3.9426455037186363,0.4490185930600207,,,37.40930927712449,
59,1784634432.2642877,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.11146549135446548,-0.004057029611431062,0.1337735517299734,1.4533541463315487,592000,2250,4736,296,234.0304,0.009704218784463592,-0.03481115550857794,-1.9710165932774544,284.22675,0.017471829953137785,-0.0323571140615968,-1.9541722424328327,,,0.95,0.88,4.736183945139686,4.426865322396126,0.623441939062912,,,37.5637102739215,
60,1784634722.9957557,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.2427806407213211,0.0001699143322184682,0.1858765117940493,1.4482490122318268,602000,2267,4816,301,256.04007,0.06301206781063229,-0.027199832586120465,-2.013323303312063,324.66122,0.025003692804602906,-0.021937449200777337,-1.9776676706969738,,,0.95,0.88,5.095996719703338,4.0733280638571765,0.8161592473245514,1.0,618.76447,34.39600247296497,618.76447
61,1784634992.263232,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.38271069526672363,-0.002873603138141334,0.3886022511869669,1.4431900717318058,612000,2287,4896,306,310.12372,0.008178158939699642,-0.043828829686390236,-1.9930968880653381,270.17398,0.03874834190355614,-0.02528466506237237,-1.980304379016161,,,0.95,0.88,5.280222908689542,3.6733661668999664,0.8731252871367878,,,37.13779275789029,
62,1784635258.158432,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.05202334746718407,-0.0011280939215794206,0.02931142903980799,1.4402255453169346,622000,2295,4976,311,315.4803,0.007423617542372085,-0.03590358918518177,-1.9784575290977955,289.4833,0.014882851799484342,-0.029436899669235572,-2.0037684328854084,,,0.95,0.88,5.643052984092989,6.2281559063754734,0.7705092624189059,,,37.60880218334284,
63,1784635522.37794,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.11859168112277985,-0.007678932888666168,0.07711266819387674,1.4445432163774967,632000,2306,5056,316,308.91852,0.025127046479610726,-0.033025792479747906,-2.041572369635105,353.62302,0.024309855507453904,-0.013262737258628476,-2.0441078022122383,,,0.95,0.88,4.703158532295877,5.911400240297293,0.8727594894676314,,,37.84731870763966,
64,1784635790.572613,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.5427044630050659,-0.0006338452221825719,0.34317318443208933,1.4408908374607563,642000,2324,5136,321,326.36697,0.018577605165774003,-0.023654209293454187,-2.061390273272991,283.53595,0.049041792983189225,-0.02275440089579206,-2.049798756837845,,,0.95,0.88,4.601561506384265,4.613525247825319,0.8580760861766286,,,37.286348757364436,
65,1784636075.0835702,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.34576401114463806,-0.001971563557162881,0.014405575260752812,1.4459689371287823,652000,2337,5216,326,360.94962,0.021419983910163864,-0.020797869552552584,-2.0558212473988533,234.665,0.007326383842155337,-0.0219449713913491,-2.0012433789670467,,,0.95,0.88,5.28466734735527,5.554885150138802,0.7926803416029276,1.0,619.16455,35.14803090528502,619.16455
66,1784636341.2805457,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.03310941159725189,-0.008362177875824273,0.04872408989467658,1.444575384259224,662000,2352,5296,331,208.8489,0.026959819864714518,-0.02107234155118931,-2.0392287224531174,246.31323,0.01355270980275236,-0.03172016007374623,-2.011767093092203,,,0.95,0.88,5.898794859990887,5.117448984211073,0.9051844623950087,,,37.566166854732295,
67,1784636608.818082,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.029436953365802765,-0.005789050133898854,0.1842147730058059,1.4480570815503597,672000,2373,5376,336,309.28235,0.028197979903779924,-0.02546629489006591,-2.0800658091902733,214.13583,0.019793607556493953,-0.019792017599684186,-2.0761944949626923,,,0.95,0.88,5.09869060644287,5.549360993580503,0.7703858007482023,,,37.37793271254631,
68,1784636875.1070204,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.05776297301054001,0.0011190940858796239,0.25886457599699497,1.4473602995276451,682000,2397,5456,341,317.15936,0.035768427595030516,-0.022656564454791805,-2.1071741059422493,234.47977,0.03702852828428149,-0.022544703882886097,-2.0991128981113434,,,0.95,0.88,4.427075887182414,4.11668087857099,0.9141663943465045,,,37.55319328423319,
69,1784637137.0538456,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.2792360782623291,-0.019456214882666245,0.13052288990002126,1.4458285979926586,692000,2414,5536,346,298.2799,0.03216754470486194,-0.026434065810462926,-2.077011041343212,276.3349,0.020875382790109143,-0.026141502087739354,-2.1042725071310997,,,0.95,0.88,4.2681880464725666,5.051475198889794,0.739629105796381,,,38.17568678543224,
70,1784637420.7583783,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.009544041007757187,-0.002646570443175733,0.1663076642435044,1.4350417740643024,702000,2429,5616,351,300.46,0.017322584899375215,-0.03232608482358046,-2.128674305975437,223.7426,0.025147385837044567,-0.022609891690080985,-2.0921956300735474,,,0.95,0.88,4.810213454651447,4.632291349190943,0.8650704989843572,1.0,488.40536,35.24794098675774,488.40536
71,1784637681.6407917,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.06147180497646332,-0.0003395326784811914,0.0460618587967474,1.427826888859272,712000,2435,5696,356,305.6364,0.013404732118942775,-0.020591257671185303,-2.0999243184924126,223.7426,0.016856911563081667,-0.024637784427341103,-2.1222267150878906,,,0.95,0.88,6.021353135946,7.990721315118271,0.9845867227604168,,,38.33144282544901,
72,1784637945.1217465,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.12278582900762558,-0.00873524509370327,0.13806596962967888,1.4259674735367298,722000,2445,5776,361,327.5123,0.033910067460965365,-0.01664225079730386,-2.1407075598835945,247.68266,0.01775439051561989,-0.01852077715057021,-2.1301129311323166,,,0.95,0.88,5.60705524551696,5.44047240980963,0.5947465241345335,,,37.95340860045281,
73,1784638209.5443158,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.10952750593423843,-0.017456274712458253,0.07111605594400316,1.4289400950074196,732000,2460,5856,366,225.17314,0.016437150305137038,-0.02724662438413361,-2.1215165704488754,265.30746,0.01660801548860036,-0.011287716804872616,-2.139912024140358,,,0.95,0.88,3.908021473470347,6.5210129211182135,0.8102608174925341,,,37.81825345563912,
74,1784638473.781571,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.16314399242401123,-0.00015838316176086664,0.27324652241077274,1.4214410334825516,742000,2486,5936,371,313.12363,0.031722368963528425,-0.02196864843426738,-2.1564667150378227,236.2305,0.03883450955618173,-0.025356247049785452,-2.177167408168316,,,0.95,0.88,4.616979939182045,4.3032835837941255,0.8229858910780928,,,37.844776697990824,
75,1784638753.6885092,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.2671120762825012,-0.01351037307176739,0.022016054834239185,1.4280502945184708,752000,2509,6016,376,257.76056,0.02921440440695733,-0.02424893268471351,-2.2088616862893105,357.37943,0.010133366464287974,-0.028133219544542953,-2.16511332988739,,,0.95,0.88,4.011188982910246,6.5051754066988545,0.7439476699297105,1.0,566.4209,35.72615963963964,566.4209
76,1784639015.8255825,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.4567840099334717,-0.0031280143302865326,0.5106161013245583,1.4239503107964993,762000,2526,6096,381,282.2813,0.017833080142736435,-0.007916774346995226,-2.1848756223917007,307.05807,0.04563458857592195,-0.028614348579139914,-2.1828566938638687,,,0.95,0.88,5.874829152790834,3.907909144763934,0.9061098643294211,,,38.14798028178753,
77,1784639278.8743527,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.04279853403568268,-0.004406172491144389,0.021422733436338603,1.424528893083334,772000,2545,6176,386,316.94534,0.02224649500567466,-0.02156199645378365,-2.178122989833355,294.69452,0.012993086129426956,-0.02779715715587372,-2.1910306811332703,,,0.95,0.88,4.8667028726735175,4.563769494319735,0.6281319352361785,,,38.015764703210436,
78,1784639537.5117905,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.04310305416584015,-0.005435263272374868,0.12398541998118162,1.4359782189130783,782000,2561,6256,391,283.6423,0.02889196260366589,-0.026332365574489813,-2.2042172327637672,287.39783,0.016046270029619336,-0.021466562859131955,-2.1865253522992134,,,0.95,0.88,5.3619870164858785,5.572008735518153,0.8121634562175524,,,38.66416265321173,
79,1784639796.4588282,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.15685153007507324,-0.021509130718186498,0.13023344698012806,1.437560960650444,792000,2578,6336,396,311.9031,0.02848593285307288,-0.02649393232422881,-2.2455917298793793,316.91473,0.019802656344836578,-0.025271936538047157,-2.199660763144493,,,0.95,0.88,4.561760488165145,6.171792005544162,0.8811141316239713,,,38.61793556960905,
80,1784640079.449746,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.2623552680015564,0.001310557359829545,0.13257684628479183,1.4317240715026855,802000,2613,6416,401,255.44931,0.035183205909561366,-0.014690668587718392,-2.238819435238838,291.22772,0.016422512097051367,-0.021972703660139814,-2.2262129113078117,,,0.95,0.88,6.070622237607367,6.0382295749839745,1.0942676908113658,1.0,671.975,35.33682310536505,671.975
81,1784640341.1222284,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.33600911498069763,-0.002550011035054922,0.47328189201653004,1.4326125420629978,812000,2638,6496,406,309.33746,0.013930917863035575,-0.03013379812182393,-2.199611522257328,281.3411,0.03652361303102225,-0.024288507565870532,-2.1966836601495743,,,0.95,0.88,5.406407336414773,5.197343546950117,1.029639084189223,,,38.215710942257054,
82,1784640599.806024,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.04857882112264633,-0.008288721495773643,0.020156752783805132,1.4298930577933788,822000,2651,6576,411,310.018,0.018952432583319023,-0.020764008369951625,-2.2297066003084183,177.12183,0.008322122259414755,-0.02177629202378739,-2.1985516473650932,,,0.95,0.88,4.529115291195756,5.495049141594139,0.8738161312396414,,,38.6572343239753,
83,1784640861.8808885,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.3898097276687622,-0.0020169371855445206,0.3577147922478616,1.4395532682538033,832000,2678,6656,416,230.9,0.05921299883630127,-0.0191815579746617,-2.2604940310120583,260.88654,0.04206852405332029,-0.020555265655275434,-2.232900485396385,,,0.95,0.88,5.439783810444316,4.863867723301228,0.8557519228684577,,,38.15703588190611,
84,1784641122.437539,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.054092586040496826,0.00043819763232022524,0.03314290993148461,1.44456148147583,842000,2703,6736,421,246.72815,0.053954564849846065,-0.016727528289266047,-2.3386049196124077,239.73642,0.008635654114186764,-0.031156333473290942,-2.253896653652191,,,0.95,0.88,5.073800072726301,5.124656373010174,0.8348725553392915,,,38.37936907522623,
85,1784641401.9396808,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.07758989930152893,0.00031592254526913166,0.13489747536368668,1.4379203133285046,852000,2722,6816,426,282.32632,0.0348889579763636,-0.0250065198943048,-2.265558324754238,195.24109,0.016343654599040747,-0.030158972840581555,-2.313587613403797,,,0.95,0.88,4.3128298834475665,4.8736145436451,0.643029543008786,1.0,673.8421,35.777901024046336,673.8421
86,1784641659.962649,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.006486576050519943,-0.01122411183314398,0.13631386921042576,1.4371871314942837,862000,2733,6896,431,242.23726,0.012098624312784523,-0.02406041020185512,-2.2903038263320923,194.78592,0.01599577278830111,-0.02750448939332273,-2.2514642626047134,,,0.95,0.88,6.209524558308109,4.210247837101356,0.9956143855093926,,,38.75624001911216,
87,1784641918.9124196,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.4329206943511963,-0.00046936236321926117,0.34638198907487094,1.4366944953799248,872000,2745,6976,436,185.99521,0.016881128831300884,-0.02991702672716201,-2.3290931805968285,173.20561,0.03973261755891144,-0.021176293375901878,-2.3243117332458496,,,0.95,0.88,4.020919870563175,5.885684005724432,0.8731846524570038,,,38.61752796546912,
88,1784642180.8446462,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.3143782615661621,-0.00527756498195231,0.4059493993408978,1.4366857446730137,882000,2768,7056,441,246.48428,0.03922629600856453,-0.02566823443339672,-2.29481228441,271.65875,0.04076617438113317,-0.01387366717972327,-2.2911709621548653,,,0.95,0.88,5.273244496319238,8.420382721663875,0.9025012139563051,,,38.17781475998162,
89,1784642440.3981595,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,0.11406899988651276,-0.011377361079212278,0.024037788418354467,1.430846594274044,892000,2781,7136,446,296.87958,0.04465096874628216,-0.0005658458612742834,-2.2785655856132507,238.521,0.011141211347421631,-0.025722102556756,-2.259933218359947,,,0.95,0.88,6.28001936195616,6.490665123281492,0.7062252594520797,,,38.527700488759415,
90,1784642718.6910777,,66327.39738018459,,2302.155071728951,,0.20118238606942065,,0.5169634392614341,,0.5190076030412164,,0.18692483822668896,-0.22385470569133759,-0.01802544330712408,0.3168918378651142,1.4339489452540874,902000,2796,7216,451,236.11606,0.016347476979717612,-0.027092299395008013,-2.272640459239483,180.02771,0.0380189114366658,-0.020338363901828416,-2.296825550496578,,,0.95,0.88,3.840886762102906,4.669065102961322,0.7866503491900546,1.0,594.75995,35.93336104105097,594.75995
